date,gross_return,net_return,turnover,operations,signal_changed,trade_cost,equity,drawdown,w__CASH,w_cbu0.uk,w_cmod.uk,w_cndx.uk,w_cspx.uk,w_dbc.us,w_dtla.uk,w_eimi.uk,w_iau.us,w_ibta.uk,w_igln.uk,w_ihya.uk,w_iues.uk,w_ivv.us,w_lqda.uk,w_vt.us,w_xlk.us,w_xres.uk
2017-05-01,0.015675563971604658,0.015675563971604658,0.0,0,False,0.0,1.52504655721351,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.0
2017-06-01,-0.01487043720552419,-0.01487043720552419,0.0,0,False,0.0,1.5489525220807858,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.0
2017-07-01,0.025002789687691054,0.025002789687691054,0.0,0,False,0.0,1.529824480839448,-0.017842471430489892,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.0
2017-08-01,0.00949730183230899,0.00949730183230899,0.0,0,False,0.0,1.5680743605929577,-0.001984726610244736,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.0
2017-09-01,0.006489127141107987,0.006489127141107987,0.0,0,False,0.0,1.582966836091014,-0.00016615639389139236,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.0
2017-10-01,0.02756939590706931,0.02756939590706931,0.0,0,False,0.0,1.5916472689195225,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.0
2017-11-01,0.006209774550937698,0.006209774550937698,0.0,0,False,0.0,1.6355280226207702,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.0
2017-12-01,0.011451984345244793,0.011451984345244793,0.0,0,False,0.0,1.6456842829129867,-0.006918789626562116,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.0
2018-01-01,0.028072560165430117,0.028072560165430117,0.0,0,False,0.0,1.6148073683622384,-0.032020646921343654,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.0
2018-02-01,-0.01351690186068517,-0.01351690186068517,0.0,0,False,0.0,1.6601391453661667,-0.0058249443825961755,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.0
2018-03-01,-0.021221606861705246,-0.021221606861705246,0.0,0,False,0.0,1.6376992074631709,-0.01926311104171763,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.0
2018-04-01,0.01806187343006025,0.01806187343006025,0.0,0,False,0.0,1.6219794942269852,-0.03472261999118298,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.0
2018-05-01,0.032308567117580726,0.032308567117580726,0.0,0,False,0.0,1.6512754825578666,-0.017287902128563237,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.0
2018-06-01,-0.0029927857424570715,-0.004992785742457071,0.5,5,True,0.002,1.7012165756610713,0.0,0.0,0.0,0.0,0.09999999999999999,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.09999999999999999,0.1,0.0,0.0,0.4,0.09999999999999999
2018-07-01,0.013539160915037247,0.012739160915037247,0.19999999999999998,4,True,0.0007999999999999999,1.6961783673024093,-0.01438406945094628,0.0,0.0,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.033333333333333326,0.1,0.0,0.0,0.4,0.033333333333333326
2018-08-01,0.02590881702081021,0.025508817020810207,0.09999999999999998,4,True,0.0003999999999999999,1.7170807774447563,-0.016908167213164127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.0
2018-09-01,0.004249401679264345,0.0038494016792643454,0.09999999999999998,4,True,0.0003999999999999999,1.7646693762346595,-0.0007892107287594818,0.0,0.0,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.033333333333333326,0.1,0.0,0.0,0.4,0.033333333333333326
2018-10-01,-0.044277133684839515,-0.04441046701817285,0.033333333333333326,2,True,0.0001333333333333333,1.7681753507482834,0.0,0.0,0.0,0.0,0.033333333333333326,0.033333333333333326,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.033333333333333326,0.1,0.0,0.0,0.4,0.0
2018-11-01,-5.3025827044761616e-05,-0.0004530258270447615,0.09999999999999998,4,True,0.0003999999999999999,1.6892096601192184,-0.04586218929204122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.0
2018-12-01,-0.04712158320766002,-0.04712158320766002,0.0,0,False,0.0,1.6724457856633925,-0.055331142051366466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.0
2019-01-01,0.03863801856568185,0.03663801856568185,0.5,2,True,0.002,1.5926833877722906,-0.1003843533237091,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.0
2019-02-01,0.031761572578240575,0.030961572578240577,0.19999999999999998,4,True,0.0007999999999999999,1.6495923445820997,-0.06823974230108865,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.1,0.06666666666666667,0.0,0.4,0.06666666666666667
2019-03-01,0.03510077743290539,0.034700777432905394,0.1,4,True,0.0004,1.7013051971624307,-0.03903011302216419,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333333333326,0.0,0.0,0.1,0.033333333333333326,0.0,0.4,0.033333333333333326
2019-04-01,0.023106465733662564,0.022306465733662566,0.19999999999999998,4,True,0.0007999999999999999,1.7596135143676872,-0.0060950834413114885,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999999,0.0,0.0,0.1,0.09999999999999999,0.0,0.4,0.09999999999999999
2019-05-01,-0.03725973133442522,-0.038193064667758556,0.2333333333333333,5,True,0.0009333333333333332,1.7985917099090878,-0.0008624842551955281,0.0,0.4,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.033333333333333326,0.0,0.4,0.033333333333333326
2019-06-01,0.06486583301098338,0.06473249967765005,0.033333333333333326,2,True,0.0001333333333333333,1.7415633725699113,-0.032542354112374716,0.0,0.4,0.0,0.0,0.0,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.033333333333333326,0.0,0.4,0.033333333333333326
2019-07-01,0.013993294914635235,0.012659961581301902,0.3333333333333333,5,True,0.0013333333333333333,1.8518116818813746,-0.00042428987874321145,0.0,0.1,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.1,0.0,0.0,0.4,0.13333333333333333
2019-08-01,0.015446178993752887,0.014646178993752887,0.19999999999999998,4,True,0.0007999999999999999,1.8762224491692092,-0.010449253303396189,0.0,0.3,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.1,0.0,0.0,0.4,0.06666666666666667
2019-09-01,0.003831153236803269,0.003831153236803269,0.0,0,False,0.0,1.9156228364501777,-5.272401255529413e-05,0.0,0.3,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.1,0.0,0.0,0.4,0.06666666666666667
2019-10-01,0.02421337655662445,0.02381337655662445,0.1,2,True,0.0004,1.9114582270947367,-0.01350191145062607,0.0,0.3,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.1,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.4,0.06666666666666667
2019-11-01,0.002337632755373853,0.0016709660887071864,0.16666666666666663,5,True,0.0006666666666666665,1.9564359241963603,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.09999999999999999,0.0,0.1,0.0,0.09999999999999999,0.0,0.0,0.0,0.09999999999999999,0.0,0.4,0.0
2019-12-01,0.040219624337630114,0.039819624337630116,0.1,2,True,0.0004,1.9761659611244493,-0.0006418191510595417,0.0,0.2,0.0,0.0,0.0,0.0,0.09999999999999999,0.0,0.0,0.0,0.09999999999999999,0.0,0.0,0.1,0.09999999999999999,0.0,0.4,0.0
2020-01-01,0.033562178086710664,0.032362178086710665,0.3,5,True,0.0012,1.9551653735732473,-0.04104185840494723,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.1,0.0,0.0,0.4,0.16666666666666666
2020-02-01,-0.0035654438200151788,-0.0047654438200151784,0.3,4,True,0.0012,2.0096470025326254,-0.014320025886773613,0.0,0.3,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.1,0.0,0.0,0.4,0.06666666666666667
2020-03-01,-0.05242059167522459,-0.05362059167522459,0.3,6,True,0.0012,1.9392710591078353,-0.06579754008253025,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
2020-04-01,0.07126784143476846,0.07126784143476846,0.0,0,False,0.0,1.835408186783439,-0.1158312629929229,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
2020-05-01,0.04388849028376059,0.04388849028376059,0.0,0,False,0.0,1.966213766407197,-0.052818465642323065,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
2020-06-01,0.030325867543726015,0.030325867543726015,0.0,0,False,0.0,2.0525079201899556,-0.011248098074708723,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
2020-07-01,0.06972108590676973,0.06852108590676972,0.3,4,True,0.0012,2.1122143011058734,-0.0023959095705985423,0.0,0.2,0.0,0.09999999999999999,0.0,0.0,0.09999999999999999,0.0,0.1,0.0,0.09999999999999999,0.0,0.0,0.0,0.0,0.0,0.4,0.0
2020-08-01,0.05011949135834026,0.05011949135834026,0.0,0,False,0.0,2.235335354315267,0.0,0.0,0.2,0.0,0.09999999999999999,0.0,0.0,0.09999999999999999,0.0,0.1,0.0,0.09999999999999999,0.0,0.0,0.0,0.0,0.0,0.4,0.0
2020-09-01,-0.03905660957978081,-0.03945660957978081,0.1,4,True,0.0004,2.346430277598749,0.0,0.0,0.1,0.0,0.13333333333333333,0.0,0.0,0.13333333333333333,0.0,0.1,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.4,0.0
2020-10-01,-0.034368320870692005,-0.034368320870692005,0.0,0,False,0.0,2.2547866663403973,-0.04216247024717734,0.0,0.1,0.0,0.13333333333333333,0.0,0.0,0.13333333333333333,0.0,0.1,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.4,0.0
2020-11-01,0.06788699016906406,0.06642032350239739,0.3666666666666667,7,True,0.0014666666666666665,2.1693464072982267,-0.07845764969101354,0.0,0.3,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.1,0.0,0.0,0.4,0.0
2020-12-01,0.02747312116557692,0.02600645449891025,0.36666666666666664,5,True,0.0014666666666666667,2.3098263795277236,-0.018781498688028586,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.1,0.0,0.0,0.4,0.0
2021-01-01,0.008193913001746822,0.008193913001746822,0.0,0,False,0.0,2.303555673905396,-0.032478215628527485,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.1,0.0,0.0,0.4,0.0
2021-02-01,0.010119765547673683,0.00918643221434035,0.23333333333333334,5,True,0.0009333333333333334,2.3202632066039435,-0.025460845902213203,0.0,0.0,0.13333333333333333,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.1,0.13333333333333333,0.0,0.0,0.1,0.0,0.0,0.4,0.0
2021-03-01,0.0044847719825210075,0.0034181053158543412,0.26666666666666666,5,True,0.0010666666666666665,2.341243732955654,-0.023940426243664437,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.06666666666666667,0.1,0.0,0.0,0.4,0.0
2021-04-01,0.02344863675868796,0.023181970092021296,0.06666666666666667,2,True,0.0002666666666666666,2.351116545606199,-0.019824471474913397,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.3,0.0,0.0,0.06666666666666667,0.1,0.0,0.0,0.4,0.0
2021-05-01,0.0077478959901373665,0.0070812293234706995,0.16666666666666663,5,True,0.0006666666666666665,2.404734894925749,-0.008666823297272752,0.0,0.0,0.09999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.09999999999999999,0.1,0.0,0.0,0.4,0.09999999999999999
2021-06-01,0.04146747853158596,0.04106747853158596,0.1,4,True,0.0004,2.4302195853045254,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.13333333333333333,0.1,0.0,0.0,0.4,0.13333333333333333
2021-07-01,0.011289689976484461,0.010889689976484462,0.1,4,True,0.0004,2.529982265919666,0.0,0.0,0.0,0.09999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.09999999999999999,0.1,0.0,0.0,0.4,0.09999999999999999
2021-08-01,0.028472053025861824,0.027272053025861824,0.30000000000000004,6,True,0.0012000000000000001,2.564517731459277,-0.003190829107694526,0.0,0.1,0.13333333333333333,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.13333333333333333
2021-09-01,-0.03348052651947666,-0.03348052651947666,0.0,0,False,0.0,2.634369774515594,0.0,0.0,0.1,0.13333333333333333,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.13333333333333333
2021-10-01,0.04945567662060295,0.04785567662060295,0.4,8,True,0.0016,2.5420958159179476,-0.039436022282198446,0.0,0.0,0.09999999999999999,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.09999999999999999,0.0,0.0,0.0,0.4,0.09999999999999999
2021-11-01,-0.010395519781239737,-0.010795519781239736,0.1,4,True,0.0004,2.6667497577747628,-0.0006946349620908787,0.0,0.0,0.13333333333333333,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.4,0.13333333333333333
2021-12-01,0.03918245252549865,0.038115785858831984,0.26666666666666666,5,True,0.0010666666666666665,2.636212545241089,-0.034066440030958156,0.0,0.0,0.0,0.06666666666666667,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.4,0.06666666666666667
2022-01-01,-0.02655664090376192,-0.02775664090376192,0.3,5,True,0.0012,2.638855002810574,-0.03458483052311989,0.0,0.2,0.0,0.09999999999999999,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999999,0.0,0.0,0.0,0.4,0.09999999999999999
2022-02-01,-0.018669334883247034,-0.020669334883247036,0.5,5,True,0.002,2.5734540596405533,-0.058511519396584166,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
2022-03-01,0.018278941281577643,0.017078941281577643,0.30000000000000004,2,True,0.0012000000000000001,2.5223788927336783,-0.07719717694993333,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
2022-04-01,0.01659299950379773,0.01619299950379773,0.09999999999999998,4,True,0.0003999999999999999,2.5674579142804865,-0.060705186605593986,0.0,0.0,0.033333333333333326,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.033333333333333326,0.0,0.033333333333333326,0.0,0.0,0.0,0.1,0.0
2022-05-01,0.013608075598271308,0.013208075598271309,0.09999999999999998,4,True,0.0003999999999999999,2.5907491071959234,-0.05218419135127861,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
2022-06-01,-0.03943711838443609,-0.03943711838443609,0.0,0,False,0.0,2.6249538152160388,-0.03967052767708035,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
2022-07-01,0.0006684491978610207,-0.0013315508021389793,0.5,3,True,0.002,2.516390334449983,-0.07938806845561219,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-01,-0.004482166698455137,-0.004482166698455137,0.0,0,False,0.0,2.5180724135505512,-0.07877268614843014,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-01,-0.0038491147036181506,-0.0038491147036181506,0.0,0,False,0.0,2.5067859932342365,-0.08290178053628294,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-01,-0.0018425135764158496,-0.0018425135764158496,0.0,0,False,0.0,2.4944836370318737,-0.08740255124381302,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01,0.0033093245084679923,0.0033093245084679923,0.0,0,False,0.0,2.4898875170644965,-0.08908402443294827,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01,0.0009669309611293198,0.0009669309611293198,0.0,0,False,0.0,2.4981273628480474,-0.0860695078698489,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,0.0470544109363491,0.0450544109363491,0.5,2,True,0.002,2.5007844312092273,-0.08509742941177212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
2023-02-01,-0.028653218006042046,-0.029053218006042048,0.09999999999999998,4,True,0.0003999999999999999,2.6121751665776687,-0.044345548179441474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333333333326,0.0,0.4,0.033333333333333326,0.0,0.033333333333333326,0.0,0.0,0.5,0.0,0.0
2023-03-01,0.050004005148810426,0.04760400514881043,0.6,6,True,0.0024,2.531238354998806,-0.07395597602943849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-01,-0.004365437912546258,-0.005565437912546258,0.3,6,True,0.0012,2.6449445890261276,-0.03235697832886475,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.4,0.3,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.1,0.0
2023-05-01,0.012825847441477524,0.011625847441477525,0.3,5,True,0.0012,2.636198732266868,-0.03555661710267699,0.0,0.2,0.0,0.09999999999999999,0.0,0.0,0.0,0.0,0.4,0.0,0.09999999999999999,0.0,0.09999999999999999,0.0,0.0,0.0,0.1,0.0
2023-06-01,0.01255449548026629,0.009354495480266291,0.8,7,True,0.0032,2.646965562091969,-0.03161761294016785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
2023-07-01,0.02687644242567118,0.02527644242567118,0.4,6,True,0.0015999999999999999,2.683161166723288,-0.01837558723498689,0.0,0.0,0.0,0.09999999999999999,0.09999999999999999,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.09999999999999999,0.1,0.0,0.0,0.4,0.0
2023-08-01,-0.0039202434517876085,-0.004853576785120942,0.23333333333333334,5,True,0.0009333333333333334,2.7482990779003864,-0.0022107501847117295,0.0,0.0,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.4,0.033333333333333326,0.0,0.033333333333333326,0.1,0.0,0.0,0.4,0.0
2023-09-01,-0.038945659289382754,-0.039745659289382756,0.19999999999999998,4,True,0.0007999999999999999,2.7353350563755447,-0.006917429095997907,0.0,0.0,0.0,0.09999999999999999,0.0,0.0,0.0,0.0,0.0,0.2,0.09999999999999999,0.0,0.09999999999999999,0.1,0.0,0.0,0.4,0.0
2023-10-01,0.001961872063431422,0.0010285387300980886,0.2333333333333333,5,True,0.0009333333333333332,2.6272113109389013,-0.046172512981871194,0.0,0.0,0.0,0.033333333333333326,0.033333333333333326,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.033333333333333326,0.1,0.0,0.0,0.4,0.0
2023-11-01,0.05879504418234886,0.058395044182348865,0.09999999999999998,4,True,0.0003999999999999999,2.628856725413153,-0.04557513372023958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.0
2023-12-01,0.015750232570107443,0.014950232570107443,0.2,4,True,0.0008,2.781193736354699,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.3,0.06666666666666667,0.0,0.0,0.1,0.0,0.0,0.4,0.0
2024-01-01,0.029927214454912466,0.0292605477882458,0.16666666666666663,5,True,0.0006666666666666665,2.8201910556499987,-0.016750766259225558,0.0,0.0,0.0,0.09999999999999999,0.0,0.0,0.0,0.0,0.0,0.2,0.09999999999999999,0.0,0.0,0.1,0.0,0.0,0.4,0.09999999999999999
2024-02-01,0.03668143151543253,0.03628143151543253,0.09999999999999999,2,True,0.00039999999999999996,2.9014940617812797,-0.009213979865314248,0.0,0.0,0.0,0.09999999999999999,0.09999999999999999,0.0,0.0,0.0,0.0,0.2,0.09999999999999999,0.0,0.0,0.1,0.0,0.0,0.4,0.0
2024-03-01,0.01740714524718795,0.01700714524718795,0.09999999999999999,2,True,0.00039999999999999996,3.0067218474939432,0.0,0.0,0.0,0.0,0.09999999999999999,0.0,0.0,0.0,0.0,0.0,0.2,0.09999999999999999,0.0,0.09999999999999999,0.1,0.0,0.0,0.4,0.0
2024-04-01,-0.037915543263948255,-0.037915543263948255,0.0,0,False,0.0,3.0518973110902277,0.0,0.0,0.0,0.0,0.09999999999999999,0.0,0.0,0.0,0.0,0.0,0.2,0.09999999999999999,0.0,0.09999999999999999,0.1,0.0,0.0,0.4,0.0
2024-05-01,0.0483717335416489,0.0483717335416489,0.0,0,False,0.0,2.9427194973762023,-0.040800558351247074,0.0,0.0,0.0,0.09999999999999999,0.0,0.0,0.0,0.0,0.0,0.2,0.09999999999999999,0.0,0.09999999999999999,0.1,0.0,0.0,0.4,0.0
2024-06-01,0.036742307963176124,0.03594230796317612,0.2,5,True,0.0008,3.075661864298604,-0.018541008217007215,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.13333333333333333,0.0,0.13333333333333333,0.1,0.0,0.0,0.4,0.0
2024-07-01,-0.028747021218035244,-0.028747021218035244,0.0,0,False,0.0,3.186117844683494,-0.003070814422857615,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.13333333333333333,0.0,0.13333333333333333,0.1,0.0,0.0,0.4,0.0
2024-08-01,0.007737815125247708,0.007204481791914375,0.13333333333333333,2,True,0.0005333333333333333,3.0928760332939382,-0.04912892004929248,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.1,0.13333333333333333,0.0,0.13333333333333333,0.1,0.0,0.0,0.4,0.0
2024-09-01,0.03281314540555608,0.03281314540555608,0.0,0,False,0.0,3.176183679018262,-0.023516890919992317,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.1,0.13333333333333333,0.0,0.13333333333333333,0.1,0.0,0.0,0.4,0.0
2024-10-01,0.008845631259371933,0.0083122979260386,0.13333333333333333,2,True,0.0005333333333333333,3.210804598780972,-0.012873065881652712,0.0,0.0,0.13333333333333333,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.1,0.13333333333333333,0.0,0.0,0.1,0.0,0.0,0.4,0.0
2024-11-01,-0.0021988999479443045,-0.004332233281277638,0.5333333333333333,5,True,0.0021333333333333334,3.2322958857640947,-0.024148129388177564,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.4,0.1,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.1,0.13333333333333333
2024-12-01,-0.009102162672498249,-0.010035496005831581,0.23333333333333334,5,True,0.0009333333333333334,3.2412424167082827,-0.021447111515456196,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.4,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.1,0.0
2025-01-01,-0.0032402010208448353,-0.006840201020844835,0.8999999999999999,7,True,0.0036,3.1084931752508784,-0.06152500047638132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.0
2025-02-01,0.007413132746409165,0.004213132746409165,0.8,7,True,0.0032,3.10597123298111,-0.06228639181198503,0.0,0.0,0.13333333333333333,0.13333333333333333,0.0,0.0,0.0,0.0,0.4,0.1,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.1,0.0
2025-03-01,0.03463042825741555,0.034230428257415554,0.09999999999999999,4,True,0.00039999999999999996,3.0992843755335646,-0.06430519905591392,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.4,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.1,0.0
2025-04-01,0.004547893172359305,0.002681226505692638,0.4666666666666667,7,True,0.0018666666666666666,3.199347990134505,-0.034095320709512156,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.06666666666666667,0.0,0.06666666666666667,0.1,0.0,0.0,0.0,0.0
2025-05-01,0.032707184089531924,0.03244051742286526,0.06666666666666667,2,True,0.0002666666666666666,3.2130412434727007,-0.029961235416240517,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,0.4,0.3,0.06666666666666667,0.0,0.0,0.1,0.0,0.0,0.0,0.0
